epoch,step,train_KL_loss,train_Total_loss,train_concept_loss,train_orth_loss,train_rec_loss,val_KL_loss,val_Total_loss,val_concept_loss,val_orth_loss,val_rec_loss
13,379,4.22605562210083,0.041531115770339966,0.8353797197341919,0.0027046918403357267,0.0367710180580616,,,,,
13,389,4.251452445983887,0.039466388523578644,0.7025933265686035,0.001279723597690463,0.03565496206283569,,,,,
13,399,4.27679443359375,0.03969663754105568,0.755344033241272,0.001597794471308589,0.035557590425014496,,,,,
13,405,,,,,,4.300395488739014,0.04035380482673645,0.776400089263916,0.0014765748055651784,0.03613348677754402
14,409,4.30181884765625,0.03962201625108719,0.7459619045257568,0.001289532519876957,0.035591281950473785,,,,,
14,419,4.375312805175781,0.03987366706132889,0.6966360807418823,0.0031777687836438417,0.03571118041872978,,,,,
14,429,4.356019973754883,0.03825846686959267,0.6747298836708069,0.0026157915126532316,0.03431810066103935,,,,,
14,434,,,,,,4.418783187866211,0.03977791219949722,0.7394400835037231,0.002496314002200961,0.03553726151585579
15,439,4.462738513946533,0.040610529482364655,0.6364109516143799,0.006766063626855612,0.03603063523769379,,,,,
15,449,4.494136810302734,0.03934305161237717,0.6991594433784485,0.0012538579758256674,0.035551540553569794,,,,,
15,459,4.488884925842285,0.039039041846990585,0.6432170867919922,0.0032128775492310524,0.03513549268245697,,,,,
15,463,,,,,,4.5086774826049805,0.03875984624028206,0.6928862929344177,0.0023283043410629034,0.03478466719388962
16,469,4.6119890213012695,0.03790350630879402,0.6262502670288086,0.002468900289386511,0.034232355654239655,,,,,
16,479,4.64432430267334,0.03768657520413399,0.549275279045105,0.004611963406205177,0.03397136181592941,,,,,
16,489,4.583759784698486,0.03820449858903885,0.671943187713623,0.0021207467652857304,0.034374795854091644,,,,,
16,492,,,,,,4.615070343017578,0.0381365604698658,0.6461230516433716,0.00392067851498723,0.03407566249370575
17,499,4.683557987213135,0.03807222098112106,0.5870294570922852,0.002422882243990898,0.034605659544467926,,,,,
17,509,4.642526149749756,0.037019483745098114,0.5763146877288818,0.0016517183976247907,0.03376114368438721,,,,,
17,519,4.757867813110352,0.03667990863323212,0.5092360973358154,0.002931636292487383,0.0334998220205307,,,,,
17,521,,,,,,4.742684841156006,0.03671140968799591,0.6026588678359985,0.00195551966316998,0.03325958177447319
18,529,4.804109573364258,0.03647817298769951,0.5618553161621094,0.003130906028673053,0.032994676381349564,,,,,
18,539,4.814091682434082,0.03607727587223053,0.5505903959274292,0.004249953664839268,0.03242618963122368,,,,,
18,549,4.807692527770996,0.03541900962591171,0.5538851022720337,0.0017354064621031284,0.0322544239461422,,,,,
18,550,,,,,,4.813160419464111,0.03609220311045647,0.5668022632598877,0.003658213187009096,0.03247842192649841
19,559,4.861494541168213,0.0356307253241539,0.47360867261886597,0.002215511864051223,0.03277096524834633,,,,,
19,569,4.888396739959717,0.03483115881681442,0.4676693379878998,0.002585821785032749,0.03192676603794098,,,,,
19,579,4.88879919052124,0.03651868551969528,0.5010716319084167,0.007017816416919231,0.03256087750196457,,,,,
19,579,,,,,,4.8947553634643555,0.03510718420147896,0.5461362600326538,0.00272704241797328,0.03178214654326439
20,589,4.9425482749938965,0.03509816899895668,0.4501585364341736,0.003615971188992262,0.03207475319504738,,,,,
20,599,4.943539619445801,0.03517138212919235,0.44724535942077637,0.007655625231564045,0.031354594975709915,,,,,
20,608,,,,,,4.907710075378418,0.034620415419340134,0.5250220894813538,0.003122582333162427,0.03132171183824539
21,609,4.908820152282715,0.03378003463149071,0.41996216773986816,0.002390759764239192,0.031152982264757156,,,,,
21,619,4.9391326904296875,0.03230241313576698,0.3461405634880066,0.0021563980262726545,0.030091039836406708,,,,,
21,629,4.919361114501953,0.03444863483309746,0.44535261392593384,0.003514817450195551,0.031469717621803284,,,,,
21,637,,,,,,4.943668842315674,0.03398812562227249,0.5070882439613342,0.002558754524216056,0.030891498550772667
22,639,4.963616371154785,0.033861394971609116,0.4295951724052429,0.0046372609212994576,0.03073633275926113,,,,,
22,649,4.954869270324707,0.033230580389499664,0.45902305841445923,0.002476004883646965,0.03039071336388588,,,,,
22,659,5.023057460784912,0.03257916495203972,0.39597710967063904,0.0018101048190146685,0.030187029391527176,,,,,
22,666,,,,,,4.993068218231201,0.03358258306980133,0.4956101179122925,0.0022926724050194025,0.030596068128943443
23,669,5.043924331665039,0.03315679728984833,0.3566627502441406,0.004253956489264965,0.030472252517938614,,,,,
23,679,5.010642051696777,0.03257056325674057,0.3537484109401703,0.002403522375971079,0.030271008610725403,,,,,
23,689,5.029276371002197,0.031939636915922165,0.41160526871681213,0.0021139178425073624,0.0294085331261158,,,,,
23,695,,,,,,5.028221607208252,0.03332739323377609,0.48669543862342834,0.002476415829733014,0.03034835122525692
24,699,5.063546657562256,0.03203758969902992,0.34311509132385254,0.0036211120896041393,0.029547154903411865,,,,,
24,709,5.017269611358643,0.03245076537132263,0.3151229918003082,0.0013577791396528482,0.03055342473089695,,,,,
24,719,5.058826446533203,0.03217395395040512,0.2953786253929138,0.0027901134453713894,0.030088452622294426,,,,,
24,724,,,,,,5.030897617340088,0.033234212547540665,0.477522075176239,0.003042244352400303,0.03018784150481224
25,729,4.985241413116455,0.03316640853881836,0.34619075059890747,0.0024870934430509806,0.030888183042407036,,,,,
25,739,5.063762664794922,0.03248666599392891,0.3529367744922638,0.0020537495147436857,0.030260594561696053,,,,,
25,749,5.091009140014648,0.03233828768134117,0.3124541938304901,0.0018267615232616663,0.030359752476215363,,,,,
25,753,,,,,,5.069228649139404,0.03284299373626709,0.4732755422592163,0.0018532138783484697,0.030055277049541473
26,759,5.117312431335449,0.032383546233177185,0.3549309968948364,0.0020239995792508125,0.03015291690826416,,,,,
26,769,5.101079940795898,0.031312666833400726,0.279159277677536,0.0012004348682239652,0.029625773429870605,,,,,
26,779,5.06449031829834,0.03296659514307976,0.44108861684799194,0.00180278648622334,0.03034995123744011,,,,,
26,782,,,,,,5.099145889282227,0.032755859196186066,0.4709184467792511,0.0018718381179496646,0.02997591160237789
27,789,5.111811637878418,0.030648158863186836,0.31925779581069946,0.002004839014261961,0.028599783778190613,,,,,
27,799,5.1218461990356445,0.03149547800421715,0.30919408798217773,0.0021509062498807907,0.029468107968568802,,,,,
27,809,5.132297039031982,0.03200135752558708,0.3461112678050995,0.0021781628020107746,0.02978384494781494,,,,,
27,811,,,,,,5.115869522094727,0.03260298818349838,0.46932145953178406,0.0013758025597780943,0.02993006259202957
28,819,5.142378330230713,0.032071370631456375,0.34992313385009766,0.0009819867555052042,0.03007393516600132,,,,,
28,829,5.172937870025635,0.031073175370693207,0.2881343364715576,0.002053408185020089,0.029170092195272446,,,,,
28,839,5.120969295501709,0.03154795244336128,0.3243579566478729,0.0016526092076674104,0.02954442985355854,,,,,
28,840,,,,,,5.124988555908203,0.03256805241107941,0.46806421875953674,0.0013904923107475042,0.0298983845859766
29,849,5.128604888916016,0.030697232112288475,0.29396799206733704,0.001458717742934823,0.028884362429380417,,,,,
29,859,5.091131210327148,0.032525766640901566,0.30381762981414795,0.0012822666903957725,0.030699312686920166,,,,,
29,869,5.15923547744751,0.03258280083537102,0.24016615748405457,0.0038281502202153206,0.030564747750759125,,,,,
29,869,,,,,,5.12971830368042,0.03252973407506943,0.4673830568790436,0.0013004386564716697,0.02988143265247345
30,879,5.145616054534912,0.030734363943338394,0.34893175959587097,0.0010997031349688768,0.028718307614326477,,,,,
30,889,5.159802436828613,0.03280792757868767,0.39148038625717163,0.0013219986576586962,0.030534528195858,,,,,
30,898,,,,,,5.132529258728027,0.032509878277778625,0.4673938751220703,0.0011959905968979,0.029882386326789856
31,899,5.153887748718262,0.031335409730672836,0.3359648883342743,0.0015734605258330703,0.029289351776242256,,,,,
31,909,5.156497001647949,0.03329910337924957,0.3680730164051056,0.0019781976006925106,0.031011532992124557,,,,,
31,919,5.1706743240356445,0.031489573419094086,0.3026108741760254,0.0012435647659003735,0.029676100239157677,,,,,
31,927,,,,,,5.1377692222595215,0.032517191022634506,0.46716418862342834,0.0012722654500976205,0.029875541105866432
32,929,5.165473461151123,0.030789166688919067,0.30675509572029114,0.0008254435379058123,0.029038649052381516,,,,,
32,939,5.1157732009887695,0.03182510286569595,0.3176589012145996,0.0013770810328423977,0.029910236597061157,,,,,
32,949,5.135031223297119,0.03321478143334389,0.3231159746646881,0.0015668312553316355,0.031234482303261757,,,,,
32,956,,,,,,5.150287628173828,0.03257859870791435,0.46586140990257263,0.0016531028086319566,0.029867161065340042
33,959,5.1267571449279785,0.0314442478120327,0.34706103801727295,0.0011720266193151474,0.029423268511891365,,,,,
33,969,5.186958312988281,0.03130801394581795,0.2962398827075958,0.0017537903040647507,0.029424186795949936,,,,,
33,979,5.193416595458984,0.03232968598604202,0.3653488755226135,0.0017288834787905216,0.03010522946715355,,,,,
33,985,,,,,,5.173628807067871,0.032524336129426956,0.4649907648563385,0.0014816253678873181,0.029851321130990982
34,989,5.220860004425049,0.03198838606476784,0.3601893186569214,0.002609497169032693,0.02961333468556404,,,,,
34,999,5.159029006958008,0.031171560287475586,0.28236520290374756,0.0012553705601021647,0.02945707179605961,,,,,
34,1009,5.262633323669434,0.030648980289697647,0.27588197588920593,0.0021858566906303167,0.0287797711789608,,,,,
34,1014,,,,,,5.2033185958862305,0.03251791000366211,0.463520884513855,0.0015201515052467585,0.029844241216778755
35,1019,5.2075653076171875,0.03109980747103691,0.27771419286727905,0.0019084862433373928,0.029277464374899864,,,,,
35,1029,5.233834266662598,0.03146550431847572,0.2772499620914459,0.0024331456515938044,0.0295402854681015,,,,,
35,1039,5.227550029754639,0.03213977441191673,0.32228100299835205,0.0026941660325974226,0.0299372598528862,,,,,
35,1043,,,,,,5.221732139587402,0.03266579657793045,0.4605945348739624,0.0024383387062698603,0.029822938144207
36,1049,5.208995819091797,0.032296448945999146,0.2615136504173279,0.0016447223024442792,0.03060784563422203,,,,,
36,1059,5.232712745666504,0.03255438804626465,0.3583168089389801,0.0024746968410909176,0.030215539038181305,,,,,
36,1069,5.280198097229004,0.03013821318745613,0.30600884556770325,0.002068675821647048,0.028141632676124573,,,,,
36,1072,,,,,,5.2373480796813965,0.03262660279870033,0.46044403314590454,0.002642410807311535,0.029743531718850136
37,1079,5.238536834716797,0.03215588256716728,0.30266666412353516,0.002033679047599435,0.03018343076109886,,,,,
37,1089,5.222318649291992,0.030336575582623482,0.26597267389297485,0.0027909623458981514,0.028396297246217728,,,,,
37,1099,5.221928596496582,0.031057197600603104,0.26308849453926086,0.0028216794598847628,0.02912519872188568,,,,,
37,1101,,,,,,5.2121262550354,0.03243105486035347,0.4573187530040741,0.0020212139934301376,0.029688095673918724
38,1109,5.243539333343506,0.03151332214474678,0.2964625954627991,0.0032333876006305218,0.02933189645409584,,,,,
38,1119,5.201867580413818,0.031570255756378174,0.27171891927719116,0.0039400337263941765,0.029371637850999832,,,,,
38,1129,5.215603351593018,0.0322888121008873,0.2716505527496338,0.0033700442872941494,0.030204394832253456,,,,,
38,1130,,,,,,5.189589977264404,0.032500192523002625,0.4551650583744049,0.0025996556505560875,0.029652541503310204
39,1139,5.198026657104492,0.030121563002467155,0.23077233135700226,0.002144201658666134,0.02848687954246998,,,,,
39,1149,5.249014377593994,0.031352873891592026,0.23396894335746765,0.0038760388270020485,0.029355330392718315,,,,,
39,1159,5.247358322143555,0.03104574978351593,0.2985180616378784,0.002871747361496091,0.028926335275173187,,,,,
39,1159,,,,,,5.194265842437744,0.03253103420138359,0.454247385263443,0.003262366633862257,0.02955538220703602
40,1169,5.226743221282959,0.03039528615772724,0.22697366774082184,0.002012435579672456,0.02880566194653511,,,,,
40,1179,5.133761405944824,0.030813906341791153,0.29443517327308655,0.002121743280440569,0.02886604517698288,,,,,
40,1188,,,,,,5.201549053192139,0.0321107879281044,0.4516470730304718,0.0018486668122932315,0.029430806636810303
41,1189,5.206151008605957,0.030831865966320038,0.2251652330160141,0.0021389464382082224,0.029226189479231834,,,,,
41,1199,5.280367851257324,0.030915692448616028,0.2311049997806549,0.002051612827926874,0.02929704077541828,,,,,
41,1209,5.257728576660156,0.030560189858078957,0.24345830082893372,0.00264706090092659,0.028760910034179688,,,,,
41,1217,,,,,,5.2194952964782715,0.032075464725494385,0.45283061265945435,0.0021995878778398037,0.029319198802113533
42,1219,5.241659164428711,0.0309939943253994,0.22416645288467407,0.001555409748107195,0.029509663581848145,,,,,
42,1229,5.278212547302246,0.03060040809214115,0.18561339378356934,0.0038926941342651844,0.02884102053940296,,,,,
42,1239,5.236620903015137,0.03062269277870655,0.20943182706832886,0.0024603430647403,0.029031099751591682,,,,,
42,1246,,,,,,5.248768329620361,0.03205935284495354,0.4567834138870239,0.002304052235558629,0.029262136667966843
43,1249,5.27169942855835,0.030703173950314522,0.18636369705200195,0.0028128838166594505,0.029156062752008438,,,,,
43,1259,5.2222490310668945,0.030254987999796867,0.172371506690979,0.0022486867383122444,0.028891170397400856,,,,,
43,1269,5.302668571472168,0.029246777296066284,0.16958355903625488,0.002322570187970996,0.02788132056593895,,,,,
43,1275,,,,,,5.240599632263184,0.03201500326395035,0.4545052647590637,0.002582826651632786,0.029173508286476135
44,1279,5.2796525955200195,0.02973492257297039,0.21261951327323914,0.0014685227070003748,0.02832532487809658,,,,,
44,1289,5.276483058929443,0.031451515853405,0.19563955068588257,0.003193805692717433,0.02978179231286049,,,,,
44,1299,5.269331932067871,0.029675401747226715,0.19120685756206512,0.0011838022619485855,0.0284299124032259,,,,,
44,1304,,,,,,5.250729560852051,0.0317375622689724,0.45721369981765747,0.0015845652669668198,0.029082071036100388
45,1309,5.222995758056641,0.029631201177835464,0.1833503544330597,0.0013959386851638556,0.028383031487464905,,,,,
45,1319,5.292027473449707,0.029654519632458687,0.16840289533138275,0.00203658826649189,0.028352268040180206,,,,,
45,1329,5.336108207702637,0.030522972345352173,0.20436398684978485,0.0014377449406310916,0.029160242527723312,,,,,
45,1333,,,,,,5.293217658996582,0.03169094771146774,0.4575250446796417,0.0017257719300687313,0.02900523692369461
46,1339,5.320340156555176,0.030260324478149414,0.21321001648902893,0.0012715498451143503,0.028886761516332626,,,,,
46,1349,5.346499919891357,0.030310897156596184,0.18524087965488434,0.0018207334214821458,0.028967080637812614,,,,,
46,1359,5.3243818283081055,0.02969682775437832,0.15568429231643677,0.0013573465403169394,0.028593692928552628,,,,,
46,1362,,,,,,5.302250385284424,0.03156678006052971,0.45854121446609497,0.0014469345333054662,0.028931664302945137
47,1369,5.3118133544921875,0.02929331548511982,0.16960787773132324,0.001017651055008173,0.02818862721323967,,,,,
47,1379,5.326526165008545,0.029586369171738625,0.1857546865940094,0.002029676688835025,0.028198394924402237,,,,,
47,1389,5.328003406524658,0.030215680599212646,0.20059619843959808,0.0016577261267229915,0.02882787585258484,,,,,
47,1391,,,,,,5.316021919250488,0.03148195147514343,0.45762908458709717,0.001241102465428412,0.02889242209494114
48,1399,5.330177307128906,0.029716523364186287,0.19957658648490906,0.0014817954506725073,0.028368979692459106,,,,,
48,1409,5.316222190856934,0.02987324260175228,0.17272096872329712,0.001544384052976966,0.02864759974181652,,,,,
48,1419,5.364986896514893,0.029520636424422264,0.14948490262031555,0.001269241445697844,0.028465714305639267,,,,,
48,1420,,,,,,5.327471733093262,0.03143404424190521,0.4582546353340149,0.0010980680817738175,0.028869884088635445
49,1429,5.3090434074401855,0.03061189129948616,0.18871642649173737,0.0011831969022750854,0.029378578066825867,,,,,
49,1439,5.328648567199707,0.02949681505560875,0.15326762199401855,0.001233464921824634,0.028430497273802757,,,,,
49,1449,5.311572074890137,0.031105298548936844,0.24965991079807281,0.002868189476430416,0.02923024445772171,,,,,
49,1449,,,,,,5.331204891204834,0.03141721338033676,0.45741531252861023,0.0010960462968796492,0.02885761857032776
50,1459,5.3772687911987305,0.029389824718236923,0.14682120084762573,0.0009220176143571734,0.028417542576789856,,,,,
50,1469,5.31109619140625,0.028873011469841003,0.1754666566848755,0.00081716722343117,0.02777913212776184,,,,,
50,1478,,,,,,5.333506107330322,0.03142280876636505,0.45783379673957825,0.001135541358962655,0.028853198513388634
51,1479,5.363722801208496,0.029050499200820923,0.13943243026733398,0.0015273544704541564,0.027994230389595032,,,,,
51,1489,5.34226655960083,0.029971130192279816,0.21053406596183777,0.001210168469697237,0.028623003512620926,,,,,
51,1499,5.385420799255371,0.03010532259941101,0.22578492760658264,0.0012665592366829515,0.02866923063993454,,,,,
51,1507,,,,,,5.337796211242676,0.031434547156095505,0.4580192565917969,0.0012028332566842437,0.028850508853793144
52,1509,5.38242244720459,0.03042176179587841,0.2266724556684494,0.0009376775124110281,0.0290470402687788,,,,,
52,1519,5.345542907714844,0.02993430756032467,0.18075573444366455,0.0009338948293589056,0.028790295124053955,,,,,
52,1529,5.36113977432251,0.02851828746497631,0.1424379050731659,0.001003567362204194,0.027551773935556412,,,,,
52,1536,,,,,,5.34924840927124,0.031448110938072205,0.458204448223114,0.0012845565797761083,0.02884668856859207
53,1539,5.376187324523926,0.02943984419107437,0.1794614940881729,0.0010837730951607227,0.028272021561861038,,,,,
53,1549,5.391692638397217,0.02971922978758812,0.22902479767799377,0.0011968060862272978,0.028280828148126602,,,,,
53,1559,5.3611226081848145,0.02939535863697529,0.17239001393318176,0.0016291544307023287,0.02815396711230278,,,,,
53,1565,,,,,,5.3618059158325195,0.03147585690021515,0.45900020003318787,0.0014369824202731252,0.0288398377597332
54,1569,5.374015808105469,0.029882056638598442,0.1765095293521881,0.0019908093381673098,0.028547605499625206,,,,,
54,1579,5.370464324951172,0.02931319922208786,0.19463515281677246,0.0017852105665951967,0.02792927622795105,,,,,
54,1589,5.3820695877075195,0.02939154952764511,0.1684960126876831,0.0017002681270241737,0.028155194595456123,,,,,
54,1594,,,,,,5.379202842712402,0.0315929651260376,0.46015679836273193,0.0020744563080370426,0.028823498636484146
55,1599,5.383363246917725,0.02974301390349865,0.13930457830429077,0.0012054797261953354,0.028751561418175697,,,,,
55,1609,5.413840293884277,0.029257215559482574,0.12571477890014648,0.0018851200584322214,0.028197480365633965,,,,,
55,1619,5.429922103881836,0.030829017981886864,0.16508756577968597,0.0022021231707185507,0.02950885519385338,,,,,
55,1623,,,,,,5.397563457489014,0.03154527395963669,0.46090856194496155,0.0019501278875395656,0.028796730563044548
56,1629,5.3866448402404785,0.03024018369615078,0.15819376707077026,0.00258085154928267,0.028879178687930107,,,,,
56,1639,5.408785820007324,0.029438136145472527,0.19583246111869812,0.0022819694131612778,0.027948491275310516,,,,,
56,1649,5.450039863586426,0.029133575037121773,0.17825248837471008,0.0020819816272705793,0.027771415188908577,,,,,
56,1652,,,,,,5.379305839538574,0.03168536722660065,0.464822381734848,0.0025816308334469795,0.028791135177016258
57,1659,5.408639430999756,0.02909666858613491,0.1536683440208435,0.0036953212693333626,0.027535177767276764,,,,,
57,1669,5.435958385467529,0.02931809425354004,0.14777526259422302,0.0029566038865596056,0.02793353796005249,,,,,
57,1679,5.4045538902282715,0.029749184846878052,0.11590203642845154,0.0019616493955254555,0.028723299503326416,,,,,
57,1681,,,,,,5.35152006149292,0.03158118575811386,0.4667541980743408,0.0022757614497095346,0.028738748282194138
58,1689,5.387101173400879,0.02977720834314823,0.16685503721237183,0.0036200452595949173,0.028165053576231003,,,,,
58,1699,5.353764533996582,0.02910395711660385,0.13754454255104065,0.002091536298394203,0.02794438973069191,,,,,
58,1709,5.297969818115234,0.02986491285264492,0.17636972665786743,0.0018363029230386019,0.028562823310494423,,,,,
58,1710,,,,,,5.304457664489746,0.03161947801709175,0.4678986370563507,0.002386984881013632,0.02874954231083393
59,1719,5.357913017272949,0.029358219355344772,0.13685676455497742,0.0024939575232565403,0.02812156453728676,,,,,
59,1729,5.254253387451172,0.030049262568354607,0.15379714965820312,0.002541172318160534,0.028719499707221985,,,,,
59,1739,5.330597400665283,0.030788568779826164,0.12473863363265991,0.004516018554568291,0.029208365827798843,,,,,
59,1739,,,,,,5.275584697723389,0.03161417320370674,0.4777317941188812,0.002628057263791561,0.028647147119045258
60,1749,5.240179538726807,0.029042141512036324,0.13249923288822174,0.002054933924227953,0.027916256338357925,,,,,
60,1759,5.285243034362793,0.029234204441308975,0.12302234768867493,0.002179789822548628,0.02813028171658516,,,,,
60,1768,,,,,,5.268555164337158,0.031487010419368744,0.4776010513305664,0.002413185779005289,0.028563685715198517
61,1769,5.292046070098877,0.02932913787662983,0.1493823528289795,0.002955355681478977,0.02793823555111885,,,,,
61,1779,5.276606559753418,0.02921782247722149,0.1471322774887085,0.0015616498421877623,0.028117064386606216,,,,,
61,1789,5.279441833496094,0.029746180400252342,0.1654929220676422,0.0021411925554275513,0.02843768149614334,,,,,
61,1797,,,,,,5.28563117980957,0.03137815371155739,0.4789610803127289,0.002137186238542199,0.02850305289030075
62,1799,5.336585998535156,0.0282105952501297,0.1085357666015625,0.002048228168860078,0.027204904705286026,,,,,
62,1809,5.305514335632324,0.02837614342570305,0.0980750024318695,0.0019086153479292989,0.027450989931821823,,,,,
62,1819,5.313657283782959,0.02824745699763298,0.1463591456413269,0.0018570892279967666,0.02709110826253891,,,,,
62,1826,,,,,,5.328234672546387,0.031400714069604874,0.483852744102478,0.0025427639484405518,0.028419623151421547
63,1829,5.376412391662598,0.028218727558851242,0.10580703616142273,0.0026867585256695747,0.027098577469587326,,,,,
63,1839,5.358933925628662,0.030145196244120598,0.12552475929260254,0.0025222881231456995,0.028959523886442184,,,,,
63,1849,5.3289055824279785,0.028881533071398735,0.1185687854886055,0.0023250016383826733,0.027770400047302246,,,,,
63,1855,,,,,,5.342111587524414,0.031257521361112595,0.48509398102760315,0.0021451255306601524,0.028349606320261955
64,1859,5.315613746643066,0.028729736804962158,0.11571629345417023,0.0018637613393366337,0.02772524580359459,,,,,
64,1869,5.403317451477051,0.029197318479418755,0.10299515724182129,0.0016019006725400686,0.028307929635047913,,,,,
64,1879,5.354696750640869,0.028701793402433395,0.11392132937908173,0.002261189976707101,0.0276264026761055,,,,,
64,1884,,,,,,5.345032691955566,0.031186236068606377,0.4870855510234833,0.002023660112172365,0.028292624279856682
65,1889,5.384341239929199,0.0284305177628994,0.1128401979804039,0.001800469122827053,0.02745237946510315,,,,,
65,1899,5.4063215255737305,0.02833499386906624,0.11793725192546844,0.0016413211124017835,0.02736297994852066,,,,,
