epoch,step,train_KL_loss,train_Total_loss,train_concept_loss,train_orth_loss,train_rec_loss,val_KL_loss,val_Total_loss,val_concept_loss,val_orth_loss,val_rec_loss
0,9,2.151397228240967,0.4326561987400055,5.886425495147705,0.0040100193582475185,0.39919254183769226,,,,,
0,19,3.5848326683044434,0.36808496713638306,3.213515281677246,0.0018351187463849783,0.35014644265174866,,,,,
0,29,4.126205921173096,0.31336236000061035,1.5908228158950806,0.0014943479327484965,0.30387261509895325,,,,,
0,31,,,,,,4.262131214141846,0.29947465658187866,1.3245474100112915,0.002662904094904661,0.2901464104652405
1,39,4.662552833557129,0.27325713634490967,1.025336503982544,0.0021279235370457172,0.26595592498779297,,,,,
1,49,4.600502014160156,0.2511024475097656,0.9556312561035156,0.0007668953039683402,0.24551138281822205,,,,,
1,59,4.336755275726318,0.24441444873809814,0.9271897673606873,0.0008472899789921939,0.23888784646987915,,,,,
1,63,,,,,,4.371009349822998,0.24413536489009857,0.9285506010055542,0.0008389350259676576,0.23860995471477509
2,69,4.353482246398926,0.2361200749874115,0.8774983882904053,0.00037147849798202515,0.23131756484508514,,,,,
2,79,4.435962677001953,0.24302645027637482,0.8785503506660461,0.00041102414252236485,0.2381783127784729,,,,,
2,89,4.490790843963623,0.24114592373371124,0.8677064180374146,0.000375177594833076,0.23638729751110077,,,,,
2,95,,,,,,4.483355522155762,0.24087652564048767,0.888020932674408,0.0010306978365406394,0.23536089062690735
3,99,4.4242143630981445,0.2376936376094818,0.8343020677566528,0.00028274921351112425,0.23319514095783234,,,,,
3,109,4.498063087463379,0.24374507367610931,0.8735413551330566,0.0005206653149798512,0.23881171643733978,,,,,
3,119,4.527675628662109,0.23798500001430511,0.8259525299072266,0.0002448105369694531,0.23356515169143677,,,,,
3,127,,,,,,4.545304298400879,0.23859579861164093,0.8695458173751831,0.0005375395994633436,0.23366506397724152
4,129,4.536304950714111,0.23601175844669342,0.8279294967651367,0.0002446151920594275,0.2315821349620819,,,,,
4,139,4.618024826049805,0.23426668345928192,0.826586902141571,0.000265351845882833,0.22982221841812134,,,,,
4,149,4.671113014221191,0.23772557079792023,0.823491632938385,0.00028113252483308315,0.2332802712917328,,,,,
4,159,4.654715061187744,0.23934073746204376,0.8157330751419067,0.0004956747288815677,0.23471984267234802,,,,,
4,159,,,,,,4.654654502868652,0.2366275042295456,0.8546164035797119,0.0005468664458021522,0.23176097869873047
5,169,4.6258721351623535,0.23429879546165466,0.8742867112159729,0.00037572390283457935,0.22950538992881775,,,,,
5,179,4.688959121704102,0.23254506289958954,0.8121063113212585,0.0003792723291553557,0.2280583530664444,,,,,
5,189,4.841668605804443,0.23325574398040771,0.7528645992279053,0.00018932847888208926,0.22925367951393127,,,,,
5,191,,,,,,4.732039928436279,0.23524178564548492,0.8398578763008118,0.0006854647072032094,0.23030972480773926
6,199,4.790243148803711,0.2336416244506836,0.7917650938034058,0.0003821188001893461,0.22925277054309845,,,,,
6,209,4.7339653968811035,0.23571568727493286,0.8163930773735046,0.00026328605599701405,0.23132309317588806,,,,,
6,219,4.821924209594727,0.23841404914855957,0.825030505657196,0.00029388198163360357,0.2339468002319336,,,,,
6,223,,,,,,4.760221004486084,0.23404169082641602,0.8315467834472656,0.000414549489505589,0.22942179441452026
7,229,4.823061943054199,0.23411668837070465,0.8138171434402466,0.00015646232350263745,0.2298429012298584,,,,,
7,239,4.740828990936279,0.2330407202243805,0.8038536906242371,0.00028418225701898336,0.22868984937667847,,,,,
7,249,4.889200210571289,0.23182231187820435,0.7855162620544434,0.00045001800754107535,0.22739583253860474,,,,,
7,255,,,,,,4.804767608642578,0.2334607094526291,0.8231462240219116,0.00046344014117494226,0.22883346676826477
8,259,4.82877254486084,0.2318582683801651,0.8089022636413574,0.00026835210155695677,0.22749710083007812,,,,,
8,269,4.784759044647217,0.23228195309638977,0.8351448774337769,0.00022422225447371602,0.22783416509628296,,,,,
8,279,4.81443977355957,0.23439957201480865,0.8002538681030273,0.00041789354872889817,0.2299322634935379,,,,,
8,287,,,,,,4.820516109466553,0.23317064344882965,0.8190293312072754,0.0004839103785343468,0.22854338586330414
9,289,4.865049839019775,0.233907550573349,0.8132978677749634,0.00013573536125477403,0.22965668141841888,,,,,
9,299,4.791250228881836,0.23689812421798706,0.8596305847167969,0.00019473861902952194,0.23235732316970825,,,,,
9,309,4.885499954223633,0.23167873919010162,0.8248276710510254,0.00026254390832036734,0.22724319994449615,,,,,
9,319,4.779829025268555,0.2326384037733078,0.8156105279922485,0.00037616665940731764,0.22813639044761658,,,,,
9,319,,,,,,4.829359531402588,0.2330554872751236,0.8174993395805359,0.0004861798952333629,0.2284335345029831
10,329,4.823893070220947,0.23041078448295593,0.80438232421875,0.00013713346561416984,0.22620350122451782,,,,,
10,339,4.862722873687744,0.23414166271686554,0.7337773442268372,0.00013906703679822385,0.23028507828712463,,,,,
10,349,4.780480861663818,0.23224079608917236,0.7751002907752991,0.00015813129721209407,0.2281593680381775,,,,,
10,351,,,,,,4.831695556640625,0.23295767605304718,0.8165688514709473,0.0004409922403283417,0.22838550806045532
11,359,4.8553290367126465,0.23278218507766724,0.7761858701705933,0.00017016359197441489,0.22868254780769348,,,,,
