2025-01-03 15:13:16,954 INFO    MainThread:793834 [jupyter.py:_save_ipynb():398] looking for notebook: analysis/figure1_kang_zero_shot.ipynb
2025-01-03 15:13:16,954 INFO    MainThread:793834 [wandb_init.py:_pause_backend():443] pausing backend
2025-01-03 15:13:17,495 INFO    MainThread:793834 [wandb_init.py:_resume_backend():448] resuming backend
2025-01-03 15:13:17,520 INFO    MainThread:793834 [jupyter.py:_save_ipynb():398] looking for notebook: analysis/figure1_kang_zero_shot.ipynb
2025-01-03 15:13:17,521 INFO    MainThread:793834 [wandb_init.py:_pause_backend():443] pausing backend
2025-01-03 15:13:17,744 INFO    MainThread:793834 [wandb_init.py:_resume_backend():448] resuming backend
2025-01-03 15:13:17,924 INFO    MainThread:793834 [jupyter.py:_save_ipynb():398] looking for notebook: analysis/figure1_kang_zero_shot.ipynb
2025-01-03 15:13:17,924 INFO    MainThread:793834 [wandb_init.py:_pause_backend():443] pausing backend
2025-01-03 15:13:18,029 INFO    MainThread:793834 [wandb_init.py:_resume_backend():448] resuming backend
2025-01-03 15:13:18,036 INFO    MainThread:793834 [jupyter.py:_save_ipynb():398] looking for notebook: analysis/figure1_kang_zero_shot.ipynb
2025-01-03 15:13:18,036 INFO    MainThread:793834 [wandb_init.py:_pause_backend():443] pausing backend
2025-01-03 15:13:18,735 INFO    MainThread:793834 [wandb_init.py:_resume_backend():448] resuming backend
2025-01-03 15:13:18,737 INFO    MainThread:793834 [jupyter.py:_save_ipynb():398] looking for notebook: analysis/figure1_kang_zero_shot.ipynb
2025-01-03 15:13:18,738 INFO    MainThread:793834 [wandb_init.py:_pause_backend():443] pausing backend
2025-01-03 15:13:19,016 INFO    MainThread:793834 [wandb_init.py:_resume_backend():448] resuming backend
2025-01-03 15:13:19,027 INFO    MainThread:793834 [jupyter.py:_save_ipynb():398] looking for notebook: analysis/figure1_kang_zero_shot.ipynb
2025-01-03 15:13:19,027 INFO    MainThread:793834 [wandb_init.py:_pause_backend():443] pausing backend
2025-01-03 15:13:19,778 INFO    MainThread:793834 [wandb_init.py:_resume_backend():448] resuming backend
2025-01-03 15:13:19,780 INFO    MainThread:793834 [jupyter.py:_save_ipynb():398] looking for notebook: analysis/figure1_kang_zero_shot.ipynb
2025-01-03 15:13:19,780 INFO    MainThread:793834 [wandb_init.py:_pause_backend():443] pausing backend
2025-01-03 15:13:20,027 INFO    MainThread:793834 [wandb_init.py:_resume_backend():448] resuming backend
2025-01-03 15:13:20,672 INFO    MainThread:793834 [jupyter.py:_save_ipynb():398] looking for notebook: analysis/figure1_kang_zero_shot.ipynb
2025-01-03 15:13:20,672 INFO    MainThread:793834 [wandb_init.py:_pause_backend():443] pausing backend
2025-01-03 15:13:26,846 INFO    MainThread:793834 [wandb_init.py:_resume_backend():448] resuming backend
2025-01-03 15:13:26,847 INFO    MainThread:793834 [jupyter.py:_save_ipynb():398] looking for notebook: analysis/figure1_kang_zero_shot.ipynb
2025-01-03 15:13:26,848 INFO    MainThread:793834 [wandb_init.py:_pause_backend():443] pausing backend
2025-01-03 15:13:27,129 INFO    MainThread:793834 [wandb_init.py:_resume_backend():448] resuming backend
2025-01-03 15:13:27,130 INFO    MainThread:793834 [jupyter.py:_save_ipynb():398] looking for notebook: analysis/figure1_kang_zero_shot.ipynb
2025-01-03 15:13:27,130 INFO    MainThread:793834 [wandb_init.py:_pause_backend():443] pausing backend
2025-01-03 15:13:27,464 INFO    MainThread:793834 [wandb_init.py:_resume_backend():448] resuming backend
2025-01-03 15:13:27,466 INFO    MainThread:793834 [jupyter.py:_save_ipynb():398] looking for notebook: analysis/figure1_kang_zero_shot.ipynb
2025-01-03 15:13:27,466 INFO    MainThread:793834 [wandb_init.py:_pause_backend():443] pausing backend
2025-01-03 15:13:28,454 INFO    MainThread:793834 [wandb_init.py:_resume_backend():448] resuming backend
2025-01-03 15:14:59,544 INFO    MainThread:793834 [jupyter.py:_save_ipynb():398] looking for notebook: analysis/figure1_kang_zero_shot.ipynb
2025-01-03 15:14:59,546 INFO    MainThread:793834 [wandb_init.py:_pause_backend():443] pausing backend
2025-01-03 15:14:59,647 INFO    MainThread:793834 [wandb_init.py:_resume_backend():448] resuming backend
