epoch,step,train_KL_loss,train_Total_loss,train_concept_loss,train_orth_loss,train_rec_loss,val_KL_loss,val_Total_loss,val_concept_loss,val_orth_loss,val_rec_loss
0,9,1.2655447721481323,0.07979991286993027,3.4150550365448,0.0010524425888434052,0.06250149756669998,,,,,
0,19,2.0727553367614746,0.06747638434171677,2.568941831588745,0.0022359902504831553,0.054163750261068344,,,,,
0,28,,,,,,2.7837584018707275,0.054968252778053284,2.080461025238037,0.0026271319948136806,0.04401268810033798
1,29,2.796013832092285,0.05584888160228729,2.1831538677215576,0.0027783899568021297,0.04434947669506073,,,,,
1,39,3.233017921447754,0.04777750372886658,1.7503513097763062,0.005985279567539692,0.03779635950922966,,,,,
1,49,3.644528865814209,0.041579779237508774,1.4085427522659302,0.0019978077616542578,0.03410106152296066,,,,,
1,57,,,,,,3.8770079612731934,0.039894308894872665,1.3145619630813599,0.0019756134133785963,0.03288760408759117
2,59,3.9522149562835693,0.040050771087408066,1.2129147052764893,0.0036541959270834923,0.03321583569049835,,,,,
2,69,4.13260555267334,0.03797142207622528,1.1470434665679932,0.001968459691852331,0.03180118650197983,,,,,
2,79,4.370819091796875,0.03658681362867355,1.0567718744277954,0.0030070932116359472,0.030657825991511345,,,,,
2,86,,,,,,4.440825939178467,0.03690104931592941,1.0673131942749023,0.0031759580597281456,0.030884884297847748
3,89,4.3952202796936035,0.037101417779922485,1.0763437747955322,0.0023099668323993683,0.031213756650686264,,,,,
3,99,4.5798845291137695,0.03619278222322464,0.939806342124939,0.006448747124522924,0.030158203095197678,,,,,
3,109,4.571240425109863,0.03535084053874016,0.9936765432357788,0.0014647588832303882,0.030043791979551315,,,,,
3,115,,,,,,4.603255748748779,0.035056766122579575,0.9472470283508301,0.0018696909537538886,0.029900560155510902
4,119,4.639519214630127,0.035155534744262695,0.8218063116073608,0.0035112746991217136,0.03029785491526127,,,,,
4,129,4.727721691131592,0.03403088077902794,0.8196306228637695,0.0014806244289502501,0.029589327052235603,,,,,
4,139,4.645897388458252,0.03443639725446701,0.8610813617706299,0.0014166187029331923,0.02980121038854122,,,,,
4,144,,,,,,4.693436622619629,0.033937107771635056,0.8665680885314941,0.0019976869225502014,0.029157793149352074
5,149,4.745159149169922,0.03347169980406761,0.8592735528945923,0.0020325875375419855,0.028721362352371216,,,,,
5,159,4.779909133911133,0.03290726616978645,0.7072603702545166,0.001929480116814375,0.028937270864844322,,,,,
5,169,4.843738555908203,0.032562218606472015,0.6871347427368164,0.0017115393420681357,0.028735797852277756,,,,,
5,173,,,,,,4.829500675201416,0.03315642103552818,0.8092818260192871,0.002244772855192423,0.028612758964300156
