epoch,step,train_KL_loss,train_Total_loss,train_concept_loss,train_orth_loss,train_rec_loss,val_KL_loss,val_Total_loss,val_concept_loss,val_orth_loss,val_rec_loss
0,9,1.277635097503662,0.0788845419883728,3.3750078678131104,0.0012248922139406204,0.061751753091812134,,,,,
0,19,2.4931983947753906,0.06519152969121933,2.59743070602417,0.0023919250816106796,0.05170105770230293,,,,,
0,28,,,,,,3.4040534496307373,0.052502408623695374,2.117473840713501,0.0054850648157298565,0.04078398272395134
1,29,3.4091241359710693,0.053148046135902405,2.2311086654663086,0.004562609829008579,0.041045892983675,,,,,
1,39,3.7107484340667725,0.04663630574941635,1.8432581424713135,0.007164935581386089,0.03594991937279701,,,,,
1,49,3.937717914581299,0.04116373509168625,1.496917486190796,0.002526730764657259,0.033134423196315765,,,,,
1,57,,,,,,4.061608791351318,0.03967731073498726,1.4054054021835327,0.0019142002565786242,0.03222682327032089
2,59,4.118569850921631,0.0399918369948864,1.3029210567474365,0.004331943579018116,0.032569658011198044,,,,,
2,69,4.207651138305664,0.03769104555249214,1.2164287567138672,0.0008412263705395162,0.031398579478263855,,,,,
2,79,4.367649078369141,0.03631908819079399,1.1024833917617798,0.0016925615491345525,0.030424481257796288,,,,,
2,86,,,,,,4.478988170623779,0.03695695474743843,1.0985761880874634,0.0037342451978474855,0.030672434717416763
3,89,4.446652412414551,0.03737109154462814,1.106226921081543,0.003802914172410965,0.031034909188747406,,,,,
3,99,4.707659721374512,0.03564611077308655,0.9622280597686768,0.0040305256843566895,0.029981788247823715,,,,,
3,109,4.731013298034668,0.03538024052977562,0.99288010597229,0.0025273426435887814,0.029863061383366585,,,,,
3,115,,,,,,4.796255111694336,0.03517887368798256,0.9483884572982788,0.0034114664886146784,0.029706675559282303
4,119,4.819187164306641,0.035152096301317215,0.8189918994903564,0.00443569291383028,0.030121808871626854,,,,,
4,129,4.91223669052124,0.03393416106700897,0.8101946115493774,0.0021232515573501587,0.029409417882561684,,,,,
4,139,4.844821929931641,0.034160416573286057,0.8491408824920654,0.001061366288922727,0.029653988778591156,,,,,
